alias,code,vendor_type,language
达恩利岛,AUS000096000,citsae,zh_cn
纳拉金,AUS000463000,citsae,zh_cn
尼科尔森,AUS000470000,citsae,zh_cn
New Moon,AUS000543000,citsae,zh_cn
Nappa Merrie,AUS000465000,citsae,zh_cn
瑙拉,AUS000192000,citsae,zh_cn
Napperby,AUS000461000,citsae,zh_cn
纳兰德拉,AUS000097000,citsae,zh_cn
Narrogin,AUS000464000,citsae,zh_cn
Newry,GBRNIRNYM000,citsae,zh_cn
努萨（角）,AUS000474000,citsae,zh_cn
诺斯曼,AUS000258000,citsae,zh_cn
斯昆,AUS000233000,citsae,zh_cn
Noosaville,AUS000229000,citsae,zh_cn
诺曼顿,AUS000098000,citsae,zh_cn
纳姆布瓦尔,AUS000099000,citsae,zh_cn
妞拉伯,AUS000462000,citsae,zh_cn
宁根,AUS000471000,citsae,zh_cn
奥兰治,AUS000100000,citsae,zh_cn
Oban,AUS000278000,citsae,zh_cn
乌德纳达塔,AUS000529000,citsae,zh_cn
科迪洛,AUS000360000,citsae,zh_cn
奥德河,AUS000279000,citsae,zh_cn
奥尔奇德比奇,AUS000187000,citsae,zh_cn
约克岛,AUS000101000,citsae,zh_cn
奥基,AUS000102000,citsae,zh_cn
奥林匹克旦姆,AUS000103000,citsae,zh_cn
莫宁顿,AUS000104000,citsae,zh_cn
Monkira,AUS000430000,citsae,zh_cn
昂斯洛,AUS000277000,citsae,zh_cn
戈尔德科斯特,AUSQLDOOL000,citsae,zh_cn
库马,AUS000105000,citsae,zh_cn
Mooraberree,AUS000459000,citsae,zh_cn
昂佩利,AUS000475000,citsae,zh_cn
Yorketown,AUS000561000,citsae,zh_cn
奥普霍伊斯群岛,AUS000265000,citsae,zh_cn
Orientos,AUS000280000,citsae,zh_cn
Morney,AUS000453000,citsae,zh_cn
奥廷,AUS000281000,citsae,zh_cn
帕拉布尔杜,AUS000106000,citsae,zh_cn
潘迪潘迪,AUS000479000,citsae,zh_cn
潘德纳,AUS000201000,citsae,zh_cn
彭讷肖,AUS000202000,citsae,zh_cn
Peppimenarti,AUS000480000,citsae,zh_cn
珀斯,AUS0WAPER000,citsae,zh_cn
Penong,AUS000482000,citsae,zh_cn
黑德兰港,AUS000107000,citsae,zh_cn
帕克斯,AUS000108000,citsae,zh_cn
基茨港,AUS000551000,citsae,zh_cn
林肯港,AUS0SAPLO000,citsae,zh_cn
帕姆群岛,AUS000478000,citsae,zh_cn
皮里港,AUS0SAPPI000,citsae,zh_cn
普罗瑟派恩,AUS000109000,citsae,zh_cn
麦奈里港,AUS000110000,citsae,zh_cn
Pardoo,AUS000477000,citsae,zh_cn
奥古斯塔港,AUS0SAPUG000,citsae,zh_cn
拉明吉宁,AUS000111000,citsae,zh_cn
罗宾韦尔,AUS000405000,citsae,zh_cn
Orbost,AUS000230000,citsae,zh_cn
罗伯恩,AUS000403000,citsae,zh_cn
里士满,NZL000RMD000,citsae,zh_cn
亚美利加河,AUS000200000,citsae,zh_cn
Rockhampton Downs,AUS000407000,citsae,zh_cn
Roy Hill,AUS000412000,citsae,zh_cn
罗克比,AUS000406000,citsae,zh_cn
罗塞拉普拉托,AUS000411000,citsae,zh_cn
伦马克,AUS000231000,citsae,zh_cn
罗宾胡,AUS000404000,citsae,zh_cn
罗克汉普顿,AUS000112000,citsae,zh_cn
Roper Bar,AUS000408000,citsae,zh_cn
努库尔,AUS000307000,citsae,zh_cn
罗珀瓦利,AUS000409000,citsae,zh_cn
Marree,MLI000004000,citsae,zh_cn
Robinson River,AUS000400000,citsae,zh_cn
罗斯伯斯,AUS000410000,citsae,zh_cn
拉特兰普拉托,AUS000401000,citsae,zh_cn
罗特内斯特岛,AUS000232000,citsae,zh_cn
Merty,AUS000441000,citsae,zh_cn
塞拜岛,AUS000113000,citsae,zh_cn
斯普林克利克,AUS000496000,citsae,zh_cn
Surfers Paradise,AUS000195000,citsae,zh_cn
Shay Gap,AUS000541000,citsae,zh_cn
绍斯波特,AUS000492000,citsae,zh_cn
谢珀顿,AUS000194000,citsae,zh_cn
Smith Point,AUS000494000,citsae,zh_cn
史密斯顿,AUS000204000,citsae,zh_cn
辛格尔顿,AUS000253000,citsae,zh_cn
斯内克贝,AUS000495000,citsae,zh_cn
斯坦索普,AUS000234000,citsae,zh_cn
南克罗斯,AUS000467000,citsae,zh_cn
Starcke,AUS000498000,citsae,zh_cn
桑德灵厄姆,AUS000489000,citsae,zh_cn
斯特拉恩,AUS000010000,citsae,zh_cn
Stradbroke Island,AUS000284000,citsae,zh_cn
Sturt Creek,AUS000500000,citsae,zh_cn
Silver Plains,AUS000539000,citsae,zh_cn
Stephen Island,AUS000493000,citsae,zh_cn
Strathmore,AUS000499000,citsae,zh_cn
肖河,AUS000491000,citsae,zh_cn
Stawell,AUS000235000,citsae,zh_cn
斯旺希尔,AUS000206000,citsae,zh_cn
悉尼,AUSNSWHBS000,citsae,zh_cn
塞尔,AUS000193000,citsae,zh_cn
苏埃岛,AUS000114000,citsae,zh_cn
Tangalooma,AUS000205000,citsae,zh_cn
Tarcoola,AUS000501000,citsae,zh_cn
Timber Creek,AUS000509000,citsae,zh_cn
Tableland,AUS000504000,citsae,zh_cn
滕南特克里克,AUS000115000,citsae,zh_cn
托克姆沃尔,AUS000238000,citsae,zh_cn
Theda Station,AUS000506000,citsae,zh_cn
Theodore,AUS000536000,citsae,zh_cn
特尔弗,AUS000507000,citsae,zh_cn
特莫拉,AUS000257000,citsae,zh_cn
特拉拉尔根,AUS000239000,citsae,zh_cn
桑古尔,AUS000116000,citsae,zh_cn
特基克里克,AUS000241000,citsae,zh_cn
塔姆沃思,AUS000117000,citsae,zh_cn
汤姆普赖斯,AUS000118000,citsae,zh_cn
塔里,AUS000119000,citsae,zh_cn
汤斯维尔,AUSQLDTSV000,citsae,zh_cn
蒂默特,AUS000240000,citsae,zh_cn
图文巴,AUSQLDTWB000,citsae,zh_cn
Tewantin,AUS000237000,citsae,zh_cn
Torwood,AUS000511000,citsae,zh_cn
Tanbar,AUS000505000,citsae,zh_cn
Tibooburra,AUS000508000,citsae,zh_cn
Thylungra,AUS000488000,citsae,zh_cn
Tobermorey,AUS000510000,citsae,zh_cn
马布亚格岛,AUS000120000,citsae,zh_cn
卡伦布鲁,AUS000347000,citsae,zh_cn
Undarra,AUS000531000,citsae,zh_cn
昆斯敦,AUS000385000,citsae,zh_cn
奎林代,AUS000384000,citsae,zh_cn
奎尔皮,AUS000121000,citsae,zh_cn
伍默拉,AUS000535000,citsae,zh_cn
乌塞勒斯卢普,AUS000532000,citsae,zh_cn
马塔巴拉,AUS000423000,citsae,zh_cn
Nutwood Downs,AUS000473000,citsae,zh_cn
维多利亚里弗,AUS000523000,citsae,zh_cn
万鲁克,AUS000516000,citsae,zh_cn
Waverney,AUS000512000,citsae,zh_cn
Wauchope,AUS000526000,citsae,zh_cn
韦夫希尔,AUS000522000,citsae,zh_cn
沃里克,USA0RIUZO000,citsae,zh_cn
Wondai,AUS000243000,citsae,zh_cn
韦帕,AUS000122000,citsae,zh_cn
Wee Waa,AUS000521000,citsae,zh_cn
沃加沃加,AUS000123000,citsae,zh_cn
沃尔格特,AUS000124000,citsae,zh_cn
旺加拉塔,AUS000242000,citsae,zh_cn
韦尔什普尔,AUS000519000,citsae,zh_cn
温顿,AUS000125000,citsae,zh_cn
威尔坎尼亚,AUS000518000,citsae,zh_cn
威特努姆,AUS000520000,citsae,zh_cn
沃勒克纳比尔,AUS000514000,citsae,zh_cn
Wallal,AUS000527000,citsae,zh_cn
沃尔卡,AUS000525000,citsae,zh_cn
Wollogorang,AUS000528000,citsae,zh_cn
Waterloo,AUS000333000,citsae,zh_cn
瓦南布尔,AUS000183000,citsae,zh_cn
Mount Keith,AUS000436000,citsae,zh_cn
Windarra,AUS000524000,citsae,zh_cn
温多拉,AUS000126000,citsae,zh_cn
Woodgreen,AUS000533000,citsae,zh_cn
伍伦贡,AUSNSWWOL000,citsae,zh_cn
旺杜拉,AUS000517000,citsae,zh_cn
朗德哈姆山口,AUS000402000,citsae,zh_cn
Warrawagine,AUS000515000,citsae,zh_cn
艾尔列海滩,AUS000256000,citsae,zh_cn
伍丁纳,AUS000534000,citsae,zh_cn
威卢纳,AUS000127000,citsae,zh_cn
Woodie Woodie,AUS000530000,citsae,zh_cn
西怀厄朗,AUS000250000,citsae,zh_cn
怀阿拉,AUS0SAWAY000,citsae,zh_cn
温德姆,AUS000244000,citsae,zh_cn
Colac,AUS000211000,citsae,zh_cn
马拉库塔,AUS000226000,citsae,zh_cn
明拉顿,AUS000449000,citsae,zh_cn
亚姆岛,AUS000544000,citsae,zh_cn
桑尔戈明德,AUS000128000,citsae,zh_cn
Taroom,AUS000503000,citsae,zh_cn
Tara,AUS000502000,citsae,zh_cn
亚尔古,AUS000545000,citsae,zh_cn
Yandicoogina,AUS000547000,citsae,zh_cn
尤埃杜木,AUS000548000,citsae,zh_cn
Biloela,AUS000207000,citsae,zh_cn
鲍恩,AUS000208000,citsae,zh_cn
南加尔韦,AUS000466000,citsae,zh_cn
纽曼,AUS000129000,citsae,zh_cn
Aruba,ABW000000000,citsae,zh_cn
Gyandzha,AZE000001000,citsae,zh_cn
Nakhichevan,AZE0000NX000,citsae,zh_cn
莫斯塔尔,BIH000001000,citsae,zh_cn
萨拉热窝（历史名城）,BIH000FSA000,citsae,zh_cn
Tuzla,BIH000002000,citsae,zh_cn
巴巴多斯（首都）,BRB000000000,citsae,zh_cn
吉大港,BGD000CGP000,citsae,zh_cn
库米拉,BGD000006000,citsae,zh_cn
科克斯巴扎尔,BGD000001000,citsae,zh_cn
达卡,BGD000DAC000,citsae,zh_cn
伊舒尔迪,BGD000011000,citsae,zh_cn
杰索尔,BGD000005000,citsae,zh_cn
Khulna,BGD000KHL000,citsae,zh_cn
Rangpur,BGD000007000,citsae,zh_cn
拉杰沙希,BGD000002000,citsae,zh_cn
Sandwip,BGD000008000,citsae,zh_cn
塞德普尔,BGD000003000,citsae,zh_cn
塔库尔冈,BGD000009000,citsae,zh_cn
Shamshernagar,BGD000010000,citsae,zh_cn
锡尔赫特,BGD000004000,citsae,zh_cn
布鲁塞尔,BEL000BRU000,citsae,zh_cn
Kortrijk,BEL000002000,citsae,zh_cn
列日,BEL000WLG000,citsae,zh_cn
Zoersel,BEL000003000,citsae,zh_cn
奥斯坦德,BEL000001000,citsae,zh_cn
Banfora,BFA000001000,citsae,zh_cn
博博迪乌拉索,BFA000002000,citsae,zh_cn
Dedougou,BFA000007000,citsae,zh_cn
Diapaga,BFA000014000,citsae,zh_cn
多里,BFA000009000,citsae,zh_cn
法达恩古尔马,BFA000010000,citsae,zh_cn
瓦加杜古（首都）,BFA000003000,citsae,zh_cn
瓦希古亚,BFA000024000,citsae,zh_cn
Po,BFA000005000,citsae,zh_cn
Tenkodogo,BFA000022000,citsae,zh_cn
Tambao,BFA000021000,citsae,zh_cn
图冈,BFA000023000,citsae,zh_cn
阿里宾达,BFA000004000,citsae,zh_cn
博冈代,BFA000006000,citsae,zh_cn
杰布古,BFA000008000,citsae,zh_cn
吉博,BFA000012000,citsae,zh_cn
加瓦,BFA000013000,citsae,zh_cn
戈罗姆―戈罗姆,BFA000011000,citsae,zh_cn
Kantchari,BFA000016000,citsae,zh_cn
卡亚,BFA000015000,citsae,zh_cn
莱奥,BFA000017000,citsae,zh_cn
努纳,BFA000018000,citsae,zh_cn
巴马,BFA000019000,citsae,zh_cn
塞巴,BFA000020000,citsae,zh_cn
Zabre,BFA000025000,citsae,zh_cn
戈尔纳奥里亚霍维察,BGR000002000,citsae,zh_cn
Haskovo,BGR000005000,citsae,zh_cn
Jambol,BGR000006000,citsae,zh_cn
普罗夫迪夫,BGR000PDV000,citsae,zh_cn
鲁塞,BGR000ROU000,citsae,zh_cn
锡利斯特拉,BGR000003000,citsae,zh_cn
索非亚,BGR000GSO000,citsae,zh_cn
旧扎戈拉,BGR000001000,citsae,zh_cn
特尔戈维什特,BGR000004000,citsae,zh_cn
瓦纳,BGR000VAR000,citsae,zh_cn
碧瑶,BHR000000000,citsae,zh_cn
基特加,BDI0000GI000,citsae,zh_cn
基龙多,BDI000002000,citsae,zh_cn
朱古,BEN000005000,citsae,zh_cn
坎迪,BEN000001000,citsae,zh_cn
纳蒂廷古,BEN000002000,citsae,zh_cn
帕拉库,BEN000003000,citsae,zh_cn
Save,BEN000004000,citsae,zh_cn
Bermuda,BMU000000000,citsae,zh_cn
阿森松,BOL000001000,citsae,zh_cn
贝尔梅霍,BOL000002000,citsae,zh_cn
Huacaraje,BOL000016000,citsae,zh_cn
Baures,BOL000003000,citsae,zh_cn
亚奎瓦,BOL000029000,citsae,zh_cn
卡米里,BOL000011000,citsae,zh_cn
科恰班巴,BOL000CBB000,citsae,zh_cn
康塞普西翁,BOL000017000,citsae,zh_cn
科维哈,BOL000004000,citsae,zh_cn
瓜亚拉梅林,BOL000008000,citsae,zh_cn
拉巴斯,BOL000LPB000,citsae,zh_cn
马格达莱纳,BOL000021000,citsae,zh_cn
Monteagudo,BOL000022000,citsae,zh_cn
San Matias,BOL000027000,citsae,zh_cn
奥鲁罗,BOL000ORU000,citsae,zh_cn
波托西,BOL000009000,citsae,zh_cn
苏亚雷斯港,BOL000005000,citsae,zh_cn
Puerto Rico,BOL000019000,citsae,zh_cn
罗博雷,BOL000020000,citsae,zh_cn
鲁雷纳瓦克,BOL000012000,citsae,zh_cn
雷耶斯,BOL000018000,citsae,zh_cn
里韦拉尔塔,BOL000006000,citsae,zh_cn
圣安娜,JAM000ANN000,citsae,zh_cn
圣华金,BOL000025000,citsae,zh_cn
San Jose,BOL000013000,citsae,zh_cn
圣哈维尔,BOL000024000,citsae,zh_cn
圣伊格纳西奥,BOL000010000,citsae,zh_cn
San Ignacio de Moxos,BOL000028000,citsae,zh_cn
San Ramon,BOL000026000,citsae,zh_cn
苏克雷,COL000SUC000,citsae,zh_cn
圣博尔哈,BOL000023000,citsae,zh_cn
特立尼达,BOL000007000,citsae,zh_cn
塔里哈,BOL000TJA000,citsae,zh_cn
Vallegrande,BOL000014000,citsae,zh_cn
比亚蒙特斯,BOL000015000,citsae,zh_cn
Santa Cruz,BOL000SRZ000,citsae,zh_cn
Arapoti,BRA000087000,citsae,zh_cn
阿拉亚斯,BRA000088000,citsae,zh_cn
阿拉沙,BRA000089000,citsae,zh_cn
Alta Floresta,BRA000090000,citsae,zh_cn
阿西斯,BRA000091000,citsae,zh_cn
Aripuana,BRA000092000,citsae,zh_cn
阿拉卡茄,BRA000006000,citsae,zh_cn
阿利格雷提（世界大城市）,BRA000007000,citsae,zh_cn
Alenquer,BRA000008000,citsae,zh_cn
阿尔梅纳拉,BRA000009000,citsae,zh_cn
Arapiraca,BRA000010000,citsae,zh_cn
阿纳波利斯,BRA000011000,citsae,zh_cn
Apucarana,BRA000012000,citsae,zh_cn
Arapongas,BRA000128000,citsae,zh_cn
Alto Parnaiba,BRA000013000,citsae,zh_cn
阿拉拉夸拉,BRA000014000,citsae,zh_cn
Ariquemes,BRA000015000,citsae,zh_cn
阿拉加尔萨斯,BRA000016000,citsae,zh_cn
阿拉萨图巴,BRA000017000,citsae,zh_cn
阿尔塔米拉,BRA000018000,citsae,zh_cn
阿拉瓜依纳,BRA000019000,citsae,zh_cn
Xanxere,BRA000239000,citsae,zh_cn
巴雷图斯,BRA000020000,citsae,zh_cn
巴塞卢斯,BRA000022000,citsae,zh_cn
Boca Do Acre,BRA000023000,citsae,zh_cn
巴腊多科尔达,BRA000024000,citsae,zh_cn
Bento Goncalves,BRA000025000,citsae,zh_cn
巴热,BRA000026000,citsae,zh_cn
Braganca Paulista,BRA000028000,citsae,zh_cn
Brumado,BRA000029000,citsae,zh_cn
Blumenau,BRA000030000,citsae,zh_cn
Barra do Garcas,BRA000031000,citsae,zh_cn
塞古鲁港,BRA000032000,citsae,zh_cn
巴拉,BRA000033000,citsae,zh_cn
巴雷拉斯,BRA000034000,citsae,zh_cn
Barreirinhas,BRA000035000,citsae,zh_cn
巴西利亚,BRA000BSB000,citsae,zh_cn
巴尔萨斯,BRA000036000,citsae,zh_cn
博阿·维斯塔,BRA000037000,citsae,zh_cn
维列纳,BRA000176000,citsae,zh_cn
贝尔蒙特,BRA000038000,citsae,zh_cn
Breves,BRA000039000,citsae,zh_cn
布基亚斯,BRA000041000,citsae,zh_cn
卡斯卡韦尔,BRA000120000,citsae,zh_cn
卡劳阿里,BRA000206000,citsae,zh_cn
Caruaru,BRA000135000,citsae,zh_cn
坎波斯,BRA000131000,citsae,zh_cn
Campo Mourao,BRA000212000,citsae,zh_cn
康科迪亚,BRA000157000,citsae,zh_cn
克雷西阿马,BRA000042000,citsae,zh_cn
卡塞雷斯,BRA000156000,citsae,zh_cn
Cachoeiro de Itapemirim,BRA000249000,citsae,zh_cn
康塞桑阿拉瓜亚,BRA000205000,citsae,zh_cn
Cacador,BRA000155000,citsae,zh_cn
Confreza,BRA000213000,citsae,zh_cn
库亚巴,BRA000044000,citsae,zh_cn
圣保罗,BRA0000SP000,citsae,zh_cn
坎姆波格朗德,BRA000121000,citsae,zh_cn
Coari,BRA000178000,citsae,zh_cn
科·普拉科皮奥,BRA000214000,citsae,zh_cn
加拉杰斯,BRA000045000,citsae,zh_cn
卡罗利纳,BRA000134000,citsae,zh_cn
Caldas Novas,BRA000124000,citsae,zh_cn
Camocim,BRA000130000,citsae,zh_cn
科龙巴,BRA000046000,citsae,zh_cn
圣塔纳阿拉瓜亚,BRA000237000,citsae,zh_cn
Cameta,BRA000208000,citsae,zh_cn
Belo Horizonte,BRA000027000,citsae,zh_cn
卡纳维也拉,BRA000132000,citsae,zh_cn
库鲁鲁普,BRA000216000,citsae,zh_cn
坎皮纳格拉德,BRA000047000,citsae,zh_cn
Canarana,BRA000209000,citsae,zh_cn
Costa Marques,BRA000215000,citsae,zh_cn
Caravelas,BRA000133000,citsae,zh_cn
Cassilandia,BRA000211000,citsae,zh_cn
Santa Cruz Do Sul,BRA000149000,citsae,zh_cn
卡鲁塔佩拉,BRA000207000,citsae,zh_cn
Santa Vitoria,USAAP1424000,citsae,zh_cn
南卡西亚斯,BRA000049000,citsae,zh_cn
克鲁斯阿尔塔,BRA000238000,citsae,zh_cn
克鲁塞罗,BRA000050000,citsae,zh_cn
Divinopolis,BRA000158000,citsae,zh_cn
Diamantino,BRA000193000,citsae,zh_cn
迪亚纳波利斯·托,BRA000194000,citsae,zh_cn
多拉杜,BRA000136000,citsae,zh_cn
埃雷欣,BRA000137000,citsae,zh_cn
Eirunepe,BRA000179000,citsae,zh_cn
埃斯皮诺萨,BRA000185000,citsae,zh_cn
弗朗西斯,BRA000198000,citsae,zh_cn
Feira de Santana,BRA000138000,citsae,zh_cn
Feijo,BRA000197000,citsae,zh_cn
费·努罗尼亚,BRA000093000,citsae,zh_cn
弗卢里亚诺,BRA000199000,citsae,zh_cn
弗卢里亚诺波利斯,BRA000094000,citsae,zh_cn
福塔莱萨,BRA000095000,citsae,zh_cn
弗兰卡,BRA000096000,citsae,zh_cn
瓜克卢佩,BRA000201000,citsae,zh_cn
圣安赫洛,BRA000097000,citsae,zh_cn
瓜雅拉米林,BRA000159000,citsae,zh_cn
Guimaraes,BRA000203000,citsae,zh_cn
瓜纳姆比,BRA000202000,citsae,zh_cn
瓜拉普阿瓦,BRA000139000,citsae,zh_cn
古鲁皮,BRA000200000,citsae,zh_cn
Guaratingueta,BRA000123000,citsae,zh_cn
Guarapari,BRA000122000,citsae,zh_cn
瓦拉达里斯州长（市）,BRA000098000,citsae,zh_cn
戈亚尼亚,BRA000099000,citsae,zh_cn
Horizontina,BRA000186000,citsae,zh_cn
Santa Isabel do Morro,BRA000246000,citsae,zh_cn
伊瓜苏瀑布,BRA000003000,citsae,zh_cn
伊茹伊,BRA000261000,citsae,zh_cn
因佩拉特里斯,BRA000100000,citsae,zh_cn
伊利乌斯,BRA000101000,citsae,zh_cn
伊皮兰加,BRA000259000,citsae,zh_cn
衣潘廷加,BRA000102000,citsae,zh_cn
Ipiau,BRA000260000,citsae,zh_cn
Irece,BRA000160000,citsae,zh_cn
Itacoatiara,BRA000262000,citsae,zh_cn
伊泰图巴,BRA000103000,citsae,zh_cn
Itubera,BRA000161000,citsae,zh_cn
伊坦巴库里,BRA000264000,citsae,zh_cn
伊塔布纳,BRA000140000,citsae,zh_cn
Itaperuna,BRA000265000,citsae,zh_cn
Itaqui,BRA000263000,citsae,zh_cn
Itumbiara,BRA000266000,citsae,zh_cn
若阿萨巴,BRA000164000,citsae,zh_cn
雅克比纳,BRA000162000,citsae,zh_cn
Jacareacanga,BRA000256000,citsae,zh_cn
茹伊斯―迪福拉,BRA000104000,citsae,zh_cn
北茹阿泽鲁,BRA000105000,citsae,zh_cn
热斯耶,BRA000163000,citsae,zh_cn
Juina,BRA000106000,citsae,zh_cn
Jales,BRA000257000,citsae,zh_cn
雅努阿里亚,BRA000258000,citsae,zh_cn
儒万维尔,BRA000107000,citsae,zh_cn
若昂佩索阿,BRA000108000,citsae,zh_cn
吉―巴拉那,BRA000109000,citsae,zh_cn
Juruena,BRA000110000,citsae,zh_cn
Jatai,BRA000204000,citsae,zh_cn
Juara,BRA000111000,citsae,zh_cn
拉日斯,BRA000218000,citsae,zh_cn
博姆·杰·拉帕,BRA000190000,citsae,zh_cn
拉布雷亚,BRA000217000,citsae,zh_cn
Pontes-e-Lacerda,BRA000231000,citsae,zh_cn
隆德里纳,BRA000112000,citsae,zh_cn
Lencois,BRA000113000,citsae,zh_cn
利奥波尔迪纳,BRA000221000,citsae,zh_cn
林斯,BRA000153000,citsae,zh_cn
Lontras,BRA000223000,citsae,zh_cn
利夫拉门图,BRA000222000,citsae,zh_cn
马拉巴,BRA000114000,citsae,zh_cn
Matupa,BRA000115000,citsae,zh_cn
毛埃斯,BRA000225000,citsae,zh_cn
马卡帕,BRA000116000,citsae,zh_cn
马赛约,BRA000004000,citsae,zh_cn
马卡埃,BRA000125000,citsae,zh_cn
Monte Dourado,BRA000117000,citsae,zh_cn
马林加,BRA000118000,citsae,zh_cn
马里利亚,BRA000119000,citsae,zh_cn
Manicore,BRA000224000,citsae,zh_cn
蒙特斯·克拉劳斯,BRA000051000,citsae,zh_cn
Minacu,BRA000226000,citsae,zh_cn
蒙蒂阿莱格里（世界大城市）,BRA000052000,citsae,zh_cn
马托格罗索,BRA0000MT000,citsae,zh_cn
莫索罗,BRA000228000,citsae,zh_cn
Mucuri,BRA000053000,citsae,zh_cn
纳塔尔,BRA000005000,citsae,zh_cn
纳努基,BRA000141000,citsae,zh_cn
Nova Xavantina,BRA000255000,citsae,zh_cn
尼克兰迪尼,BRA000165000,citsae,zh_cn
北米拉赛马,BRA000227000,citsae,zh_cn
Novo Aripuana,BRA000254000,citsae,zh_cn
纳韦甘蒂斯,BRA000054000,citsae,zh_cn
Cacoal,BRA000129000,citsae,zh_cn
乌比杜斯,BRA000055000,citsae,zh_cn
Ourilandia,BRA000187000,citsae,zh_cn
Sinop,TUR000SIN000,citsae,zh_cn
Oriximina,BRA000056000,citsae,zh_cn
欧里纽斯,BRA000142000,citsae,zh_cn
奥亚波基,BRA000057000,citsae,zh_cn
保罗·阿方索（瀑布）,BRA000180000,citsae,zh_cn
巴拉那伊巴,BRA000189000,citsae,zh_cn
Pimenta Bueno,BRA000234000,citsae,zh_cn
Portos dos Gauchos,BRA000196000,citsae,zh_cn
Porto Alegre do Norte,BRA000184000,citsae,zh_cn
Picos,BRA000168000,citsae,zh_cn
Prado,BRA000146000,citsae,zh_cn
Presidente Dutra,BRA000195000,citsae,zh_cn
佩洛塔斯,BRA000058000,citsae,zh_cn
帕苏丰杜,BRA000059000,citsae,zh_cn
巴纳伊巴,BRA000181000,citsae,zh_cn
Pinheiro,BRA000235000,citsae,zh_cn
Pitinga,BRA000232000,citsae,zh_cn
帕林廷斯,BRA000060000,citsae,zh_cn
Pirapora,BRA000233000,citsae,zh_cn
Ponta Pelada,BRA000001000,citsae,zh_cn
蓬塔波朗,BRA000230000,citsae,zh_cn
Palmas,BRA000061000,citsae,zh_cn
纳雄耐尔港,BRA000169000,citsae,zh_cn
巴拉那瓜,BRA000166000,citsae,zh_cn
彼得罗利纳,BRA000062000,citsae,zh_cn
Porto Alegre,BRA000063000,citsae,zh_cn
Patos De Minas,BRA000167000,citsae,zh_cn
波卡斯卡尔达斯,BRA000191000,citsae,zh_cn
普鲁登特总统城,BRA000064000,citsae,zh_cn
Pouso Alegre,BRA000145000,citsae,zh_cn
帕苏斯,BRA000143000,citsae,zh_cn
帕图布兰库,BRA000144000,citsae,zh_cn
Porto de Moz,BRA000065000,citsae,zh_cn
维利乌港,BRA000066000,citsae,zh_cn
巴拉那瓦伊,BRA000188000,citsae,zh_cn
里贝朗普雷图,BRA000067000,citsae,zh_cn
Borba,BRA000192000,citsae,zh_cn
里奥布朗库,BRA000068000,citsae,zh_cn
雷登桑,BRA000219000,citsae,zh_cn
累西非（世界大城市）,BRA000002000,citsae,zh_cn
Resende,BRA000147000,citsae,zh_cn
圣马丽亚,BRA000069000,citsae,zh_cn
里奥格朗德,BRA000148000,citsae,zh_cn
龙多诺波利斯,BRA000154000,citsae,zh_cn
Rio Verde,BRA000182000,citsae,zh_cn
Sao Mateus,BRA000170000,citsae,zh_cn
里约热内卢,BRA0000RJ000,citsae,zh_cn
Soure,BRA000150000,citsae,zh_cn
Santa Fe do Sul,BRA000240000,citsae,zh_cn
圣若泽坎普斯,BRA000070000,citsae,zh_cn
Sao Gabriel,BRA000242000,citsae,zh_cn
圣泽若普雷特,BRA000071000,citsae,zh_cn
Sorocaba,BRA000072000,citsae,zh_cn
圣马阿拉瓜亚,BRA000171000,citsae,zh_cn
Sao Miguel Do Oeste,BRA000244000,citsae,zh_cn
Sao Lourenco Do Sul,BRA000229000,citsae,zh_cn
圣洛伦索,BRA000243000,citsae,zh_cn
桑托斯,BRA000126000,citsae,zh_cn
圣塔伦,BRA000073000,citsae,zh_cn
圣特雷锡,BRA000245000,citsae,zh_cn
Suia-Missu,BRA000247000,citsae,zh_cn
圣菲利克斯阿拉瓜亚,BRA000241000,citsae,zh_cn
Sao Felix Do Xingu,BRA000253000,citsae,zh_cn
塔巴廷加,BRA000074000,citsae,zh_cn
Telemaco Borba,BRA000173000,citsae,zh_cn
特费,BRA000075000,citsae,zh_cn
特奥菲卢奥托尼,BRA000174000,citsae,zh_cn
Tangara da Serra,BRA000151000,citsae,zh_cn
特雷西纳（州府）,BRA000076000,citsae,zh_cn
卡塔朗,BRA000210000,citsae,zh_cn
特龙贝塔斯,BRA000077000,citsae,zh_cn
Tarauaca,BRA000248000,citsae,zh_cn
Torres,BRA000152000,citsae,zh_cn
图库鲁依,BRA000078000,citsae,zh_cn
图库马,LVA000TUK000,citsae,zh_cn
Teixeira de Freitas,BRA000172000,citsae,zh_cn
乌贝拉巴,BRA000079000,citsae,zh_cn
Ubatuba,BRA000127000,citsae,zh_cn
乌贝兰迪亚,BRA000080000,citsae,zh_cn
乌木阿拉马,BRA000175000,citsae,zh_cn
Una,BRA000081000,citsae,zh_cn
乌鲁布蓬加（瀑布）,BRA000251000,citsae,zh_cn
乌鲁瓜亚纳,BRA000082000,citsae,zh_cn
瓦吉尼亚,BRA000083000,citsae,zh_cn
Valenca,BRA000183000,citsae,zh_cn
维多利亚康奎斯塔,BRA000084000,citsae,zh_cn
Videira,BRA000250000,citsae,zh_cn
Vila Rica,BRA000220000,citsae,zh_cn
Votuporanga,BRA000177000,citsae,zh_cn
沙佩科,BRA000085000,citsae,zh_cn
Xinguara,BRA000252000,citsae,zh_cn
Sena Madureira,BRA000236000,citsae,zh_cn
安德罗斯城,BHS000002000,citsae,zh_cn
阿瑟镇,BHS000003000,citsae,zh_cn
